,Unnamed: 0,origin,fl_date,dep_delay,delay,dep_delay_avg,score,mean,std,anormal_day
12751,2784987,CMH,2010-06-13,83.0,83.0,14.626506024096384,1.4072968256,1.570858362150603,0.6327840180200645,0
12752,2785149,CMH,2010-06-13,46.0,46.0,14.626506024096384,1.1212727152,1.570858362150603,0.6327840180200645,0
12753,2785317,CMH,2010-06-13,-2.0,0.0,14.626506024096384,1.8232503824,1.570858362150603,0.6327840180200645,0
12754,2785361,CMH,2010-06-13,10.0,10.0,14.626506024096384,0.9132279687,1.570858362150603,0.6327840180200645,0
12755,2785501,CMH,2010-06-13,15.0,15.0,14.626506024096384,0.917754328,1.570858362150603,0.6327840180200645,0
12756,2786504,CMH,2010-06-13,-8.0,0.0,14.626506024096384,2.3900193104,1.570858362150603,0.6327840180200645,0
12757,2786942,CMH,2010-06-13,-3.0,0.0,14.626506024096384,1.9572411161,1.570858362150603,0.6327840180200645,0
12758,2786965,CMH,2010-06-13,-2.0,0.0,14.626506024096384,1.8232503824,1.570858362150603,0.6327840180200645,0
12759,2787096,CMH,2010-06-13,0.0,0.0,14.626506024096384,0.6283725781,1.570858362150603,0.6327840180200645,0
12760,2787486,CMH,2010-06-13,-6.0,0.0,14.626506024096384,2.245111501,1.570858362150603,0.6327840180200645,0
12761,2787603,CMH,2010-06-13,30.0,30.0,14.626506024096384,0.9498649487,1.570858362150603,0.6327840180200645,0
12762,2787756,CMH,2010-06-13,-1.0,0.0,14.626506024096384,1.6443095196,1.570858362150603,0.6327840180200645,0
12763,2788088,CMH,2010-06-13,3.0,3.0,14.626506024096384,0.9121043305,1.570858362150603,0.6327840180200645,0
12764,2788194,CMH,2010-06-13,9.0,9.0,14.626506024096384,0.8964244714,1.570858362150603,0.6327840180200645,0
12765,2789086,CMH,2010-06-13,49.0,49.0,14.626506024096384,1.1600288409,1.570858362150603,0.6327840180200645,0
12766,2789636,CMH,2010-06-13,-5.0,0.0,14.626506024096384,2.1614692636,1.570858362150603,0.6327840180200645,0
12767,2789698,CMH,2010-06-13,188.0,188.0,14.626506024096384,2.9167744181,1.570858362150603,0.6327840180200645,0
12768,2789702,CMH,2010-06-13,-5.0,0.0,14.626506024096384,2.1614692636,1.570858362150603,0.6327840180200645,0
12769,2789722,CMH,2010-06-13,14.0,14.0,14.626506024096384,0.9440563029,1.570858362150603,0.6327840180200645,0
12770,2790320,CMH,2010-06-13,-3.0,0.0,14.626506024096384,1.9572411161,1.570858362150603,0.6327840180200645,0
12771,2790321,CMH,2010-06-13,-10.0,0.0,14.626506024096384,2.5143043724,1.570858362150603,0.6327840180200645,0
12772,2790322,CMH,2010-06-13,5.0,5.0,14.626506024096384,0.928464815,1.570858362150603,0.6327840180200645,0
12773,2790323,CMH,2010-06-13,44.0,44.0,14.626506024096384,1.0946531458,1.570858362150603,0.6327840180200645,0
12774,2790324,CMH,2010-06-13,-12.0,0.0,14.626506024096384,2.6242413652,1.570858362150603,0.6327840180200645,0
12775,2791285,CMH,2010-06-13,-4.0,0.0,14.626506024096384,2.0670473265,1.570858362150603,0.6327840180200645,0
12776,2791498,CMH,2010-06-13,-8.0,0.0,14.626506024096384,2.3900193104,1.570858362150603,0.6327840180200645,0
12777,2791753,CMH,2010-06-13,-4.0,0.0,14.626506024096384,2.0670473265,1.570858362150603,0.6327840180200645,0
12778,2791775,CMH,2010-06-13,6.0,6.0,14.626506024096384,0.9323924539,1.570858362150603,0.6327840180200645,0
12779,2791782,CMH,2010-06-13,2.0,2.0,14.626506024096384,0.9080846913,1.570858362150603,0.6327840180200645,0
12780,2791789,CMH,2010-06-13,18.0,18.0,14.626506024096384,0.9398343112,1.570858362150603,0.6327840180200645,0
12781,2791797,CMH,2010-06-13,38.0,38.0,14.626506024096384,1.0231902091,1.570858362150603,0.6327840180200645,0
12782,2791806,CMH,2010-06-13,25.0,25.0,14.626506024096384,1.001097312,1.570858362150603,0.6327840180200645,0
12783,2791812,CMH,2010-06-13,-4.0,0.0,14.626506024096384,2.0670473265,1.570858362150603,0.6327840180200645,0
12784,2791839,CMH,2010-06-13,25.0,25.0,14.626506024096384,1.001097312,1.570858362150603,0.6327840180200645,0
12785,2791881,CMH,2010-06-13,46.0,46.0,14.626506024096384,1.1212727152,1.570858362150603,0.6327840180200645,0
12786,2791979,CMH,2010-06-13,125.0,125.0,14.626506024096384,1.8899505908,1.570858362150603,0.6327840180200645,0
12787,2791983,CMH,2010-06-13,9.0,9.0,14.626506024096384,0.8964244714,1.570858362150603,0.6327840180200645,0
12788,2791988,CMH,2010-06-13,-3.0,0.0,14.626506024096384,1.9572411161,1.570858362150603,0.6327840180200645,0
12789,2791994,CMH,2010-06-13,51.0,51.0,14.626506024096384,1.1934092215,1.570858362150603,0.6327840180200645,0
12790,2792016,CMH,2010-06-13,1.0,1.0,14.626506024096384,0.9019437343,1.570858362150603,0.6327840180200645,0
12791,2792061,CMH,2010-06-13,-2.0,0.0,14.626506024096384,1.8232503824,1.570858362150603,0.6327840180200645,0
12792,2792142,CMH,2010-06-13,-10.0,0.0,14.626506024096384,2.5143043724,1.570858362150603,0.6327840180200645,0
12793,2792237,CMH,2010-06-13,-4.0,0.0,14.626506024096384,2.0670473265,1.570858362150603,0.6327840180200645,0
12794,2792254,CMH,2010-06-13,0.0,0.0,14.626506024096384,0.6283725781,1.570858362150603,0.6327840180200645,0
12795,2792268,CMH,2010-06-13,-5.0,0.0,14.626506024096384,2.1614692636,1.570858362150603,0.6327840180200645,0
12796,2792418,CMH,2010-06-13,0.0,0.0,14.626506024096384,0.6283725781,1.570858362150603,0.6327840180200645,0
12797,2794125,CMH,2010-06-13,26.0,26.0,14.626506024096384,0.964189903,1.570858362150603,0.6327840180200645,0
12798,2794767,CMH,2010-06-13,97.0,97.0,14.626506024096384,1.5284249881,1.570858362150603,0.6327840180200645,0
12799,2795145,CMH,2010-06-13,-4.0,0.0,14.626506024096384,2.0670473265,1.570858362150603,0.6327840180200645,0
12800,2795483,CMH,2010-06-13,-6.0,0.0,14.626506024096384,2.245111501,1.570858362150603,0.6327840180200645,0
12801,2795484,CMH,2010-06-13,-6.0,0.0,14.626506024096384,2.245111501,1.570858362150603,0.6327840180200645,0
12802,2796748,CMH,2010-06-13,0.0,0.0,14.626506024096384,0.6283725781,1.570858362150603,0.6327840180200645,0
12803,2796749,CMH,2010-06-13,39.0,39.0,14.626506024096384,1.0341468145,1.570858362150603,0.6327840180200645,0
12804,2796750,CMH,2010-06-13,-2.0,0.0,14.626506024096384,1.8232503824,1.570858362150603,0.6327840180200645,0
12805,2796751,CMH,2010-06-13,18.0,18.0,14.626506024096384,0.9398343112,1.570858362150603,0.6327840180200645,0
12806,2796752,CMH,2010-06-13,-3.0,0.0,14.626506024096384,1.9572411161,1.570858362150603,0.6327840180200645,0
12807,2796753,CMH,2010-06-13,16.0,16.0,14.626506024096384,0.9107827529,1.570858362150603,0.6327840180200645,0
12808,2796754,CMH,2010-06-13,-4.0,0.0,14.626506024096384,2.0670473265,1.570858362150603,0.6327840180200645,0
12809,2796755,CMH,2010-06-13,-1.0,0.0,14.626506024096384,1.6443095196,1.570858362150603,0.6327840180200645,0
12810,2796756,CMH,2010-06-13,-8.0,0.0,14.626506024096384,2.3900193104,1.570858362150603,0.6327840180200645,0
12811,2796757,CMH,2010-06-13,7.0,7.0,14.626506024096384,0.886743392,1.570858362150603,0.6327840180200645,0
12812,2796758,CMH,2010-06-13,-5.0,0.0,14.626506024096384,2.1614692636,1.570858362150603,0.6327840180200645,0
12813,2796759,CMH,2010-06-13,4.0,4.0,14.626506024096384,0.9598731623,1.570858362150603,0.6327840180200645,0
12814,2796760,CMH,2010-06-13,3.0,3.0,14.626506024096384,0.9121043305,1.570858362150603,0.6327840180200645,0
12815,2796761,CMH,2010-06-13,13.0,13.0,14.626506024096384,0.9055310861,1.570858362150603,0.6327840180200645,0
12816,2796762,CMH,2010-06-13,-1.0,0.0,14.626506024096384,1.6443095196,1.570858362150603,0.6327840180200645,0
12817,2796763,CMH,2010-06-13,145.0,145.0,14.626506024096384,2.1803300287,1.570858362150603,0.6327840180200645,0
12818,2796764,CMH,2010-06-13,-1.0,0.0,14.626506024096384,1.6443095196,1.570858362150603,0.6327840180200645,0
12819,2796765,CMH,2010-06-13,0.0,0.0,14.626506024096384,0.6283725781,1.570858362150603,0.6327840180200645,0
12820,2796766,CMH,2010-06-13,-3.0,0.0,14.626506024096384,1.9572411161,1.570858362150603,0.6327840180200645,0
12821,2796767,CMH,2010-06-13,3.0,3.0,14.626506024096384,0.9121043305,1.570858362150603,0.6327840180200645,0
12822,2796768,CMH,2010-06-13,-7.0,0.0,14.626506024096384,2.3207065685,1.570858362150603,0.6327840180200645,0
12823,2796769,CMH,2010-06-13,-2.0,0.0,14.626506024096384,1.8232503824,1.570858362150603,0.6327840180200645,0
12824,2799395,CMH,2010-06-13,0.0,0.0,14.626506024096384,0.6283725781,1.570858362150603,0.6327840180200645,0
12825,2799520,CMH,2010-06-13,-5.0,0.0,14.626506024096384,2.1614692636,1.570858362150603,0.6327840180200645,0
12826,2799531,CMH,2010-06-13,-2.0,0.0,14.626506024096384,1.8232503824,1.570858362150603,0.6327840180200645,0
12827,2799952,CMH,2010-06-13,-8.0,0.0,14.626506024096384,2.3900193104,1.570858362150603,0.6327840180200645,0
12828,2800348,CMH,2010-06-13,-11.0,0.0,14.626506024096384,2.5707979819,1.570858362150603,0.6327840180200645,0
12829,2800661,CMH,2010-06-13,1.0,1.0,14.626506024096384,0.9019437343,1.570858362150603,0.6327840180200645,0
12830,2800824,CMH,2010-06-13,-3.0,0.0,14.626506024096384,1.9572411161,1.570858362150603,0.6327840180200645,0
12831,2801267,CMH,2010-06-13,-2.0,0.0,14.626506024096384,1.8232503824,1.570858362150603,0.6327840180200645,0
12832,2802548,CMH,2010-06-14,1.0,1.0,16.49438202247191,0.9019437343,1.500067839320225,0.6143891588169982,0
12833,2802558,CMH,2010-06-14,-10.0,0.0,16.49438202247191,2.5143043724,1.500067839320225,0.6143891588169982,0
12834,2802695,CMH,2010-06-14,-6.0,0.0,16.49438202247191,2.245111501,1.500067839320225,0.6143891588169982,0
12835,2802707,CMH,2010-06-14,-2.0,0.0,16.49438202247191,1.8232503824,1.500067839320225,0.6143891588169982,0
12836,2803153,CMH,2010-06-14,9.0,9.0,16.49438202247191,0.8964244714,1.500067839320225,0.6143891588169982,0
12837,2803559,CMH,2010-06-14,5.0,5.0,16.49438202247191,0.928464815,1.500067839320225,0.6143891588169982,0
12838,2803881,CMH,2010-06-14,-7.0,0.0,16.49438202247191,2.3207065685,1.500067839320225,0.6143891588169982,0
12839,2804038,CMH,2010-06-14,5.0,5.0,16.49438202247191,0.928464815,1.500067839320225,0.6143891588169982,0
12840,2804485,CMH,2010-06-14,63.0,63.0,16.49438202247191,1.3573976784,1.500067839320225,0.6143891588169982,0
12841,2806106,CMH,2010-06-14,-8.0,0.0,16.49438202247191,2.3900193104,1.500067839320225,0.6143891588169982,0
12842,2806329,CMH,2010-06-14,17.0,17.0,16.49438202247191,0.9134781946,1.500067839320225,0.6143891588169982,0
12843,2806567,CMH,2010-06-14,-6.0,0.0,16.49438202247191,2.245111501,1.500067839320225,0.6143891588169982,0
12844,2806591,CMH,2010-06-14,-4.0,0.0,16.49438202247191,2.0670473265,1.500067839320225,0.6143891588169982,0
12845,2806727,CMH,2010-06-14,-6.0,0.0,16.49438202247191,2.245111501,1.500067839320225,0.6143891588169982,0
12846,2807146,CMH,2010-06-14,20.0,20.0,16.49438202247191,0.9751950797,1.500067839320225,0.6143891588169982,0
12847,2807271,CMH,2010-06-14,7.0,7.0,16.49438202247191,0.886743392,1.500067839320225,0.6143891588169982,0
12848,2807431,CMH,2010-06-14,6.0,6.0,16.49438202247191,0.9323924539,1.500067839320225,0.6143891588169982,0
12849,2807775,CMH,2010-06-14,9.0,9.0,16.49438202247191,0.8964244714,1.500067839320225,0.6143891588169982,0
12850,2807888,CMH,2010-06-14,5.0,5.0,16.49438202247191,0.928464815,1.500067839320225,0.6143891588169982,0
12851,2808812,CMH,2010-06-14,-5.0,0.0,16.49438202247191,2.1614692636,1.500067839320225,0.6143891588169982,0
12852,2809400,CMH,2010-06-14,-3.0,0.0,16.49438202247191,1.9572411161,1.500067839320225,0.6143891588169982,0
12853,2809455,CMH,2010-06-14,36.0,36.0,16.49438202247191,1.0740593342,1.500067839320225,0.6143891588169982,0
12854,2809491,CMH,2010-06-14,18.0,18.0,16.49438202247191,0.9398343112,1.500067839320225,0.6143891588169982,0
12855,2810111,CMH,2010-06-14,-1.0,0.0,16.49438202247191,1.6443095196,1.500067839320225,0.6143891588169982,0
12856,2810112,CMH,2010-06-14,-4.0,0.0,16.49438202247191,2.0670473265,1.500067839320225,0.6143891588169982,0
12857,2810113,CMH,2010-06-14,9.0,9.0,16.49438202247191,0.8964244714,1.500067839320225,0.6143891588169982,0
12858,2810114,CMH,2010-06-14,19.0,19.0,16.49438202247191,0.9826360549,1.500067839320225,0.6143891588169982,0
12859,2810115,CMH,2010-06-14,3.0,3.0,16.49438202247191,0.9121043305,1.500067839320225,0.6143891588169982,0
12860,2811080,CMH,2010-06-14,-6.0,0.0,16.49438202247191,2.245111501,1.500067839320225,0.6143891588169982,0
12861,2811290,CMH,2010-06-14,158.0,158.0,16.49438202247191,2.3771365223,1.500067839320225,0.6143891588169982,0
12862,2811567,CMH,2010-06-14,60.0,60.0,16.49438202247191,1.3455387746,1.500067839320225,0.6143891588169982,0
12863,2811588,CMH,2010-06-14,42.0,42.0,16.49438202247191,1.0733896868,1.500067839320225,0.6143891588169982,0
12864,2811595,CMH,2010-06-14,29.0,29.0,16.49438202247191,0.949033291,1.500067839320225,0.6143891588169982,0
12865,2811603,CMH,2010-06-14,84.0,84.0,16.49438202247191,1.3870986828,1.500067839320225,0.6143891588169982,0
12866,2811612,CMH,2010-06-14,0.0,0.0,16.49438202247191,0.6283725781,1.500067839320225,0.6143891588169982,0
12867,2811622,CMH,2010-06-14,26.0,26.0,16.49438202247191,0.964189903,1.500067839320225,0.6143891588169982,0
12868,2811630,CMH,2010-06-14,157.0,157.0,16.49438202247191,2.3514134615,1.500067839320225,0.6143891588169982,0
12869,2811659,CMH,2010-06-14,-5.0,0.0,16.49438202247191,2.1614692636,1.500067839320225,0.6143891588169982,0
12870,2811707,CMH,2010-06-14,38.0,38.0,16.49438202247191,1.0231902091,1.500067839320225,0.6143891588169982,0
12871,2811819,CMH,2010-06-14,-1.0,0.0,16.49438202247191,1.6443095196,1.500067839320225,0.6143891588169982,0
12872,2811825,CMH,2010-06-14,15.0,15.0,16.49438202247191,0.917754328,1.500067839320225,0.6143891588169982,0
12873,2811831,CMH,2010-06-14,-7.0,0.0,16.49438202247191,2.3207065685,1.500067839320225,0.6143891588169982,0
12874,2811837,CMH,2010-06-14,13.0,13.0,16.49438202247191,0.9055310861,1.500067839320225,0.6143891588169982,0
12875,2811841,CMH,2010-06-14,-2.0,0.0,16.49438202247191,1.8232503824,1.500067839320225,0.6143891588169982,0
12876,2811862,CMH,2010-06-14,-4.0,0.0,16.49438202247191,2.0670473265,1.500067839320225,0.6143891588169982,0
12877,2811912,CMH,2010-06-14,-10.0,0.0,16.49438202247191,2.5143043724,1.500067839320225,0.6143891588169982,0
12878,2811998,CMH,2010-06-14,-10.0,0.0,16.49438202247191,2.5143043724,1.500067839320225,0.6143891588169982,0
12879,2812104,CMH,2010-06-14,140.0,140.0,16.49438202247191,2.0522428769,1.500067839320225,0.6143891588169982,0
12880,2812121,CMH,2010-06-14,0.0,0.0,16.49438202247191,0.6283725781,1.500067839320225,0.6143891588169982,0
12881,2812136,CMH,2010-06-14,-7.0,0.0,16.49438202247191,2.3207065685,1.500067839320225,0.6143891588169982,0
12882,2812293,CMH,2010-06-14,16.0,16.0,16.49438202247191,0.9107827529,1.500067839320225,0.6143891588169982,0
12883,2813733,CMH,2010-06-14,-3.0,0.0,16.49438202247191,1.9572411161,1.500067839320225,0.6143891588169982,0
12884,2814401,CMH,2010-06-14,-9.0,0.0,16.49438202247191,2.454261443,1.500067839320225,0.6143891588169982,0
12885,2814620,CMH,2010-06-14,25.0,25.0,16.49438202247191,1.001097312,1.500067839320225,0.6143891588169982,0
12886,2815014,CMH,2010-06-14,-2.0,0.0,16.49438202247191,1.8232503824,1.500067839320225,0.6143891588169982,0
12887,2815386,CMH,2010-06-14,-3.0,0.0,16.49438202247191,1.9572411161,1.500067839320225,0.6143891588169982,0
12888,2815387,CMH,2010-06-14,-5.0,0.0,16.49438202247191,2.1614692636,1.500067839320225,0.6143891588169982,0
12889,2816757,CMH,2010-06-14,-5.0,0.0,16.49438202247191,2.1614692636,1.500067839320225,0.6143891588169982,0
12890,2816758,CMH,2010-06-14,9.0,9.0,16.49438202247191,0.8964244714,1.500067839320225,0.6143891588169982,0
12891,2816759,CMH,2010-06-14,-1.0,0.0,16.49438202247191,1.6443095196,1.500067839320225,0.6143891588169982,0
12892,2816760,CMH,2010-06-14,-4.0,0.0,16.49438202247191,2.0670473265,1.500067839320225,0.6143891588169982,0
12893,2816761,CMH,2010-06-14,28.0,28.0,16.49438202247191,0.9622325501,1.500067839320225,0.6143891588169982,0
12894,2816762,CMH,2010-06-14,19.0,19.0,16.49438202247191,0.9826360549,1.500067839320225,0.6143891588169982,0
12895,2816763,CMH,2010-06-14,3.0,3.0,16.49438202247191,0.9121043305,1.500067839320225,0.6143891588169982,0
12896,2816764,CMH,2010-06-14,-3.0,0.0,16.49438202247191,1.9572411161,1.500067839320225,0.6143891588169982,0
12897,2816765,CMH,2010-06-14,16.0,16.0,16.49438202247191,0.9107827529,1.500067839320225,0.6143891588169982,0
12898,2816766,CMH,2010-06-14,-6.0,0.0,16.49438202247191,2.245111501,1.500067839320225,0.6143891588169982,0
12899,2816767,CMH,2010-06-14,6.0,6.0,16.49438202247191,0.9323924539,1.500067839320225,0.6143891588169982,0
12900,2816768,CMH,2010-06-14,7.0,7.0,16.49438202247191,0.886743392,1.500067839320225,0.6143891588169982,0
12901,2816769,CMH,2010-06-14,79.0,79.0,16.49438202247191,1.4228331129,1.500067839320225,0.6143891588169982,0
12902,2816770,CMH,2010-06-14,0.0,0.0,16.49438202247191,0.6283725781,1.500067839320225,0.6143891588169982,0
12903,2816771,CMH,2010-06-14,7.0,7.0,16.49438202247191,0.886743392,1.500067839320225,0.6143891588169982,0
12904,2816772,CMH,2010-06-14,2.0,2.0,16.49438202247191,0.9080846913,1.500067839320225,0.6143891588169982,0
12905,2816773,CMH,2010-06-14,11.0,11.0,16.49438202247191,0.9587763644,1.500067839320225,0.6143891588169982,0
12906,2816774,CMH,2010-06-14,-5.0,0.0,16.49438202247191,2.1614692636,1.500067839320225,0.6143891588169982,0
12907,2816775,CMH,2010-06-14,-4.0,0.0,16.49438202247191,2.0670473265,1.500067839320225,0.6143891588169982,0
12908,2816776,CMH,2010-06-14,31.0,31.0,16.49438202247191,0.9680362647,1.500067839320225,0.6143891588169982,0
12909,2816777,CMH,2010-06-14,-2.0,0.0,16.49438202247191,1.8232503824,1.500067839320225,0.6143891588169982,0
12910,2816778,CMH,2010-06-14,0.0,0.0,16.49438202247191,0.6283725781,1.500067839320225,0.6143891588169982,0
12911,2816779,CMH,2010-06-14,4.0,4.0,16.49438202247191,0.9598731623,1.500067839320225,0.6143891588169982,0
12912,2816780,CMH,2010-06-14,-5.0,0.0,16.49438202247191,2.1614692636,1.500067839320225,0.6143891588169982,0
12913,2816781,CMH,2010-06-14,20.0,20.0,16.49438202247191,0.9751950797,1.500067839320225,0.6143891588169982,0
12914,2819675,CMH,2010-06-14,-8.0,0.0,16.49438202247191,2.3900193104,1.500067839320225,0.6143891588169982,0
12915,2820082,CMH,2010-06-14,29.0,29.0,16.49438202247191,0.949033291,1.500067839320225,0.6143891588169982,0
12916,2820088,CMH,2010-06-14,-5.0,0.0,16.49438202247191,2.1614692636,1.500067839320225,0.6143891588169982,0
12917,2820271,CMH,2010-06-14,66.0,66.0,16.49438202247191,1.3623018591,1.500067839320225,0.6143891588169982,0
12918,2820461,CMH,2010-06-14,24.0,24.0,16.49438202247191,0.9791223738,1.500067839320225,0.6143891588169982,0
12919,2820511,CMH,2010-06-14,-1.0,0.0,16.49438202247191,1.6443095196,1.500067839320225,0.6143891588169982,0
12920,2820665,CMH,2010-06-14,72.0,72.0,16.49438202247191,1.4007645387,1.500067839320225,0.6143891588169982,0
12921,2821356,CMH,2010-06-15,-3.0,0.0,20.651685393258425,1.9572411161,1.5407123958112352,0.757363475596352,0
12922,2821750,CMH,2010-06-15,-10.0,0.0,20.651685393258425,2.5143043724,1.5407123958112352,0.757363475596352,0
12923,2821756,CMH,2010-06-15,-6.0,0.0,20.651685393258425,2.245111501,1.5407123958112352,0.757363475596352,0
12924,2821939,CMH,2010-06-15,1.0,1.0,20.651685393258425,0.9019437343,1.5407123958112352,0.757363475596352,0
12925,2822126,CMH,2010-06-15,7.0,7.0,20.651685393258425,0.886743392,1.5407123958112352,0.757363475596352,0
12926,2822177,CMH,2010-06-15,6.0,6.0,20.651685393258425,0.9323924539,1.5407123958112352,0.757363475596352,0
12927,2822335,CMH,2010-06-15,4.0,4.0,20.651685393258425,0.9598731623,1.5407123958112352,0.757363475596352,0
12928,2823348,CMH,2010-06-15,-5.0,0.0,20.651685393258425,2.1614692636,1.5407123958112352,0.757363475596352,0
12929,2823574,CMH,2010-06-15,-1.0,0.0,20.651685393258425,1.6443095196,1.5407123958112352,0.757363475596352,0
12930,2823797,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12931,2823820,CMH,2010-06-15,-3.0,0.0,20.651685393258425,1.9572411161,1.5407123958112352,0.757363475596352,0
12932,2823952,CMH,2010-06-15,-4.0,0.0,20.651685393258425,2.0670473265,1.5407123958112352,0.757363475596352,0
12933,2824345,CMH,2010-06-15,2.0,2.0,20.651685393258425,0.9080846913,1.5407123958112352,0.757363475596352,0
12934,2824466,CMH,2010-06-15,211.0,211.0,20.651685393258425,3.2113514659,1.5407123958112352,0.757363475596352,0
12935,2824618,CMH,2010-06-15,-2.0,0.0,20.651685393258425,1.8232503824,1.5407123958112352,0.757363475596352,0
12936,2824952,CMH,2010-06-15,30.0,30.0,20.651685393258425,0.9498649487,1.5407123958112352,0.757363475596352,0
12937,2825062,CMH,2010-06-15,118.0,118.0,20.651685393258425,1.8088542008,1.5407123958112352,0.757363475596352,0
12938,2825950,CMH,2010-06-15,200.0,200.0,20.651685393258425,3.0296086864,1.5407123958112352,0.757363475596352,0
12939,2826499,CMH,2010-06-15,110.0,110.0,20.651685393258425,1.697063175,1.5407123958112352,0.757363475596352,0
12940,2826551,CMH,2010-06-15,-1.0,0.0,20.651685393258425,1.6443095196,1.5407123958112352,0.757363475596352,0
12941,2826586,CMH,2010-06-15,-4.0,0.0,20.651685393258425,2.0670473265,1.5407123958112352,0.757363475596352,0
12942,2827196,CMH,2010-06-15,-3.0,0.0,20.651685393258425,1.9572411161,1.5407123958112352,0.757363475596352,0
12943,2827197,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12944,2827198,CMH,2010-06-15,10.0,10.0,20.651685393258425,0.9132279687,1.5407123958112352,0.757363475596352,0
12945,2827199,CMH,2010-06-15,-4.0,0.0,20.651685393258425,2.0670473265,1.5407123958112352,0.757363475596352,0
12946,2828138,CMH,2010-06-15,-5.0,0.0,20.651685393258425,2.1614692636,1.5407123958112352,0.757363475596352,0
12947,2828350,CMH,2010-06-15,-4.0,0.0,20.651685393258425,2.0670473265,1.5407123958112352,0.757363475596352,0
12948,2828642,CMH,2010-06-15,56.0,56.0,20.651685393258425,1.2479147285,1.5407123958112352,0.757363475596352,0
12949,2828663,CMH,2010-06-15,-5.0,0.0,20.651685393258425,2.1614692636,1.5407123958112352,0.757363475596352,0
12950,2828670,CMH,2010-06-15,-4.0,0.0,20.651685393258425,2.0670473265,1.5407123958112352,0.757363475596352,0
12951,2828675,CMH,2010-06-15,-2.0,0.0,20.651685393258425,1.8232503824,1.5407123958112352,0.757363475596352,0
12952,2828678,CMH,2010-06-15,7.0,7.0,20.651685393258425,0.886743392,1.5407123958112352,0.757363475596352,0
12953,2828687,CMH,2010-06-15,-5.0,0.0,20.651685393258425,2.1614692636,1.5407123958112352,0.757363475596352,0
12954,2828698,CMH,2010-06-15,12.0,12.0,20.651685393258425,0.9636395432,1.5407123958112352,0.757363475596352,0
12955,2828705,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12956,2828735,CMH,2010-06-15,-5.0,0.0,20.651685393258425,2.1614692636,1.5407123958112352,0.757363475596352,0
12957,2828783,CMH,2010-06-15,33.0,33.0,20.651685393258425,0.9951829595,1.5407123958112352,0.757363475596352,0
12958,2828893,CMH,2010-06-15,5.0,5.0,20.651685393258425,0.928464815,1.5407123958112352,0.757363475596352,0
12959,2828899,CMH,2010-06-15,92.0,92.0,20.651685393258425,1.4987117378,1.5407123958112352,0.757363475596352,0
12960,2828905,CMH,2010-06-15,-6.0,0.0,20.651685393258425,2.245111501,1.5407123958112352,0.757363475596352,0
12961,2828911,CMH,2010-06-15,53.0,53.0,20.651685393258425,1.2026357253,1.5407123958112352,0.757363475596352,0
12962,2828915,CMH,2010-06-15,6.0,6.0,20.651685393258425,0.9323924539,1.5407123958112352,0.757363475596352,0
12963,2828936,CMH,2010-06-15,-3.0,0.0,20.651685393258425,1.9572411161,1.5407123958112352,0.757363475596352,0
12964,2828986,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12965,2829068,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12966,2829179,CMH,2010-06-15,20.0,20.0,20.651685393258425,0.9751950797,1.5407123958112352,0.757363475596352,0
12967,2829198,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12968,2829213,CMH,2010-06-15,-10.0,0.0,20.651685393258425,2.5143043724,1.5407123958112352,0.757363475596352,0
12969,2829377,CMH,2010-06-15,44.0,44.0,20.651685393258425,1.0946531458,1.5407123958112352,0.757363475596352,0
12970,2830838,CMH,2010-06-15,54.0,54.0,20.651685393258425,1.1963600764,1.5407123958112352,0.757363475596352,0
12971,2831508,CMH,2010-06-15,-9.0,0.0,20.651685393258425,2.454261443,1.5407123958112352,0.757363475596352,0
12972,2831731,CMH,2010-06-15,-3.0,0.0,20.651685393258425,1.9572411161,1.5407123958112352,0.757363475596352,0
12973,2832125,CMH,2010-06-15,8.0,8.0,20.651685393258425,0.9268528436,1.5407123958112352,0.757363475596352,0
12974,2832494,CMH,2010-06-15,-7.0,0.0,20.651685393258425,2.3207065685,1.5407123958112352,0.757363475596352,0
12975,2832495,CMH,2010-06-15,1.0,1.0,20.651685393258425,0.9019437343,1.5407123958112352,0.757363475596352,0
12976,2833861,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12977,2833862,CMH,2010-06-15,54.0,54.0,20.651685393258425,1.1963600764,1.5407123958112352,0.757363475596352,0
12978,2833863,CMH,2010-06-15,15.0,15.0,20.651685393258425,0.917754328,1.5407123958112352,0.757363475596352,0
12979,2833864,CMH,2010-06-15,0.0,0.0,20.651685393258425,0.6283725781,1.5407123958112352,0.757363475596352,0
12980,2833865,CMH,2010-06-15,20.0,20.0,20.651685393258425,0.9751950797,1.5407123958112352,0.757363475596352,0
12981,2833866,CMH,2010-06-15,2.0,2.0,20.651685393258425,0.9080846913,1.5407123958112352,0.757363475596352,0
